postal_code,Judet,localitate,Tip Artera,Denumire,Zona de livrare,Livrare sambata
400219,Cluj,Cluj-Napoca,Strada,Buhusi,0,DA
400219,Cluj,Cluj-Napoca,Strada,Lemnului,0,DA
400219,Cluj,Cluj-Napoca,Strada,Radauti,0,DA
400219,Cluj,Cluj-Napoca,Strada,Suceava,0,DA
400220,Cluj,Cluj-Napoca,Strada,Oradiei,0,DA
400220,Cluj,Cluj-Napoca,Strada,Vuia Romulus nr. 119-T; 126-T,0,DA
400221,Cluj,Cluj-Napoca,Strada,Povarnisului,0,DA
400221,Cluj,Cluj-Napoca,Strada,Taietura Turcului,0,DA
400221,Cluj,Cluj-Napoca,Strada,Vantului,0,DA
400222,Cluj,Cluj-Napoca,Strada,Carlova Vasile,0,DA
400222,Cluj,Cluj-Napoca,Strada,Chendi Ilarie,0,DA
400222,Cluj,Cluj-Napoca,Strada,Zarandului,0,DA
400225,Cluj,Cluj-Napoca,Strada,Iancu Jianu,0,DA
400225,Cluj,Cluj-Napoca,Strada,Slavici Ioan,0,DA
400225,Cluj,Cluj-Napoca,Strada,Vladimirescu Tudor,0,DA
400226,Cluj,Cluj-Napoca,Strada,Piatra Craiului,0,DA
400226,Cluj,Cluj-Napoca,Strada,Poienarilor,0,DA
400226,Cluj,Cluj-Napoca,Strada,Soarelui,0,DA
400227,Cluj,Cluj-Napoca,Strada,Lombului,0,DA
400227,Cluj,Cluj-Napoca,Strada,Metalului,0,DA
400227,Cluj,Cluj-Napoca,Strada,Strungarilor,0,DA
400227,Cluj,Cluj-Napoca,Strada,Valea Seaca,0,DA
400228,Cluj,Cluj-Napoca,Strada,Coposu Corneliu nr. 139-T; 138-T,0,DA
400228,Cluj,Cluj-Napoca,Strada,Fabricii de Caramida,0,DA
400228,Cluj,Cluj-Napoca,Strada,Fat Frumos,0,DA
400229,Cluj,Cluj-Napoca,Strada,Livezeni,0,DA
400229,Cluj,Cluj-Napoca,Strada,Salajului,0,DA
400229,Cluj,Cluj-Napoca,Strada,Sibiului,0,DA
400230,Cluj,Cluj-Napoca,Cale,Baciului,0,DA
400230,Cluj,Cluj-Napoca,Strada,Ghindei,0,DA
400230,Cluj,Cluj-Napoca,Strada,Graului,0,DA
400230,Cluj,Cluj-Napoca,Strada,Ileana Cosanzeana,0,DA
400230,Cluj,Cluj-Napoca,Strada,Morarilor,0,DA
400230,Cluj,Cluj-Napoca,Strada,Orzului,0,DA
400230,Cluj,Cluj-Napoca,Strada,Scolii,0,DA
400231,Cluj,Cluj-Napoca,Strada,Partizanilor nr. 109-T; 120-T,0,DA
400232,Cluj,Cluj-Napoca,Strada,Popa Stanescu,0,DA
400232,Cluj,Cluj-Napoca,Strada,Tribunu Andreica,0,DA
400235,Cluj,Cluj-Napoca,Strada,Coposu Corneliu nr. 1-137; 2-136,0,DA
400235,Cluj,Cluj-Napoca,Strada,Pintenului,0,DA
400235,Cluj,Cluj-Napoca,Strada,Porumbului,0,DA
400235,Cluj,Cluj-Napoca,Strada,Spinoasa,0,DA
400236,Cluj,Cluj-Napoca,Strada,Belgrad,0,DA
400236,Cluj,Cluj-Napoca,Strada,Munteniei,0,DA
400236,Cluj,Cluj-Napoca,Strada,Olteniei,0,DA
400237,Cluj,Cluj-Napoca,Strada,Atelierului,0,DA
400237,Cluj,Cluj-Napoca,Strada,Maiakovski,0,DA
400237,Cluj,Cluj-Napoca,Strada,Timisoarei,0,DA
400237,Cluj,Cluj-Napoca,Strada,Trandafirilor,0,DA
400238,Cluj,Cluj-Napoca,Strada,Banu Udrea,0,DA
400238,Cluj,Cluj-Napoca,Strada,Fagarasului,0,DA
400238,Cluj,Cluj-Napoca,Strada,Sitarilor,0,DA
400238,Cluj,Cluj-Napoca,Strada,Vladeasa,0,DA
400239,Cluj,Cluj-Napoca,Strada,Bumbesti,0,DA
400239,Cluj,Cluj-Napoca,Strada,Transilvaniei,0,DA
400239,Cluj,Cluj-Napoca,Strada,Vulpii,0,DA
400240,Cluj,Cluj-Napoca,Strada,Busuiocului,0,DA
400240,Cluj,Cluj-Napoca,Strada,Partizanilor nr. 1-107; 2-118,0,DA
400243,Cluj,Cluj-Napoca,Strada,Bruno Giordano,0,DA
400243,Cluj,Cluj-Napoca,Strada,Sanatoriului,0,DA
400243,Cluj,Cluj-Napoca,Strada,Viile Dambu Rotund,0,DA
400244,Cluj,Cluj-Napoca,Strada,Balint Simion,0,DA
400244,Cluj,Cluj-Napoca,Strada,Jaurés Jan,0,DA
400244,Cluj,Cluj-Napoca,Strada,Teodoroiu Ecaterina,0,DA
400245,Cluj,Cluj-Napoca,Strada,Codrului,0,DA
400245,Cluj,Cluj-Napoca,Strada,Doinei nr. 1-25; 2-24,0,DA
400245,Cluj,Cluj-Napoca,Strada,Izvorului,0,DA
400245,Cluj,Cluj-Napoca,Strada,Visinilor,0,DA
400246,Cluj,Cluj-Napoca,Strada,Maramuresului nr. 1-115; 2-120,0,DA
400247,Cluj,Cluj-Napoca,Strada,Dropiei,0,DA
400247,Cluj,Cluj-Napoca,Strada,Odobescu Alexandru,0,DA
400247,Cluj,Cluj-Napoca,Strada,Spicului,0,DA
400248,Cluj,Cluj-Napoca,Strada,Cucului,0,DA
400248,Cluj,Cluj-Napoca,Strada,Dambu Rotund,0,DA
400249,Cluj,Cluj-Napoca,Strada,Dorului,0,DA
400249,Cluj,Cluj-Napoca,Strada,Senina,0,DA
400252,Cluj,Cluj-Napoca,Strada,Cocorilor,0,DA
400252,Cluj,Cluj-Napoca,Strada,Graurilor,0,DA
400252,Cluj,Cluj-Napoca,Strada,Teclu Nicolae,0,DA
400253,Cluj,Cluj-Napoca,Strada,Breaza,0,DA
400253,Cluj,Cluj-Napoca,Strada,Colonia Breaza,0,DA
400253,Cluj,Cluj-Napoca,Strada,Doinei nr. 27-69; 26-52,0,DA
400254,Cluj,Cluj-Napoca,Strada,Branduselor,0,DA
400254,Cluj,Cluj-Napoca,Strada,Fabricii de Chibrituri,0,DA
400254,Cluj,Cluj-Napoca,Strada,Stelutei,0,DA
400255,Cluj,Cluj-Napoca,Strada,Dragos Voda,0,DA
400255,Cluj,Cluj-Napoca,Strada,Papiu Ilarian,0,DA
400258,Cluj,Cluj-Napoca,Strada,Maramuresului nr. 117-T; 122-T,0,DA
400258,Cluj,Cluj-Napoca,Strada,Spataru Milescu,0,DA
400258,Cluj,Cluj-Napoca,Strada,Vrancea,0,DA
400259,Cluj,Cluj-Napoca,Strada,Calugareni,0,DA
400259,Cluj,Cluj-Napoca,Strada,Haret Spiru,0,DA
400259,Cluj,Cluj-Napoca,Strada,Puietilor,0,DA
400260,Cluj,Cluj-Napoca,Strada,Dumbrava Rosie,0,DA
400260,Cluj,Cluj-Napoca,Strada,Gladiolelor,0,DA
400260,Cluj,Cluj-Napoca,Strada,Razboieni,0,DA
400261,Cluj,Cluj-Napoca,Strada,Aron Florian,0,DA
400261,Cluj,Cluj-Napoca,Strada,Doinei nr. 71-T; 54-T,0,DA
400261,Cluj,Cluj-Napoca,Poteca,Eufrosin,0,DA
400262,Cluj,Cluj-Napoca,Strada,Poienaru Petrache,0,DA
400262,Cluj,Cluj-Napoca,Strada,Viile Nadasel,0,DA
400263,Cluj,Cluj-Napoca,Strada,Asachi Gheorghe,0,DA
400263,Cluj,Cluj-Napoca,Piata,Liebknecht Karl,0,DA
400263,Cluj,Cluj-Napoca,Strada,Piersicului,0,DA
400264,Cluj,Cluj-Napoca,Strada,Oasului nr. 45-107; 24-72,0,DA
400267,Cluj,Cluj-Napoca,Strada,Garii,0,DA
400267,Cluj,Cluj-Napoca,Strada,Nadasel,0,DA
400267,Cluj,Cluj-Napoca,Strada,Stephenson George,0,DA
400268,Cluj,Cluj-Napoca,Strada,Huss Jan,0,DA
400268,Cluj,Cluj-Napoca,Strada,"Oasului nr. 1-43, 109-179; 2-22",0,DA
400268,Cluj,Cluj-Napoca,Strada,Oasului nr. 74-132,0,DA
400268,Cluj,Cluj-Napoca,Strada,Odobesti,0,DA
400268,Cluj,Cluj-Napoca,Strada,Postavaru,0,DA
400269,Cluj,Cluj-Napoca,Strada,Iris,0,DA
400269,Cluj,Cluj-Napoca,Strada,Ovidiu,0,DA
400269,Cluj,Cluj-Napoca,Strada,Romanu Nicolae,0,DA
400269,Cluj,Cluj-Napoca,Strada,Sahia Alexandru,0,DA
400270,Cluj,Cluj-Napoca,Strada,Dragusanu Codru,0,DA
400270,Cluj,Cluj-Napoca,Strada,Sobarilor,0,DA
400270,Cluj,Cluj-Napoca,Strada,Vasile Lucaciu,0,DA
400271,Cluj,Cluj-Napoca,Strada,Bujorului,0,DA
400271,Cluj,Cluj-Napoca,Strada,Ceferistilor,0,DA
400271,Cluj,Cluj-Napoca,Strada,Iasomiei,0,DA
400271,Cluj,Cluj-Napoca,Strada,Treboniu Laurian,0,DA
400272,Cluj,Cluj-Napoca,Strada,Optiz Martin,0,DA
400275,Cluj,Cluj-Napoca,Strada,Horea nr. 38-T,0,DA
400275,Cluj,Cluj-Napoca,Strada,Prodan David,0,DA
400276,Cluj,Cluj-Napoca,Strada,Burebista,0,DA
400276,Cluj,Cluj-Napoca,Strada,Caracal,0,DA
400276,Cluj,Cluj-Napoca,Strada,Craiova,0,DA
400286,Cluj,Cluj-Napoca,Strada,"Donath bl. II, IV, VI",0,DA
400287,Cluj,Cluj-Napoca,Strada,"Donath bl. 4, 20, 38, 44, 60, 80, 90",0,DA
400288,Cluj,Cluj-Napoca,Strada,"Donath bl. VIII, X, XII, XV",0,DA
400289,Cluj,Cluj-Napoca,Strada,"Donath bl. 29, 31",0,DA
400289,Cluj,Cluj-Napoca,Strada,Donici Alexandru,0,DA
400289,Cluj,Cluj-Napoca,Strada,Neculce Ion,0,DA
400289,Cluj,Cluj-Napoca,Strada,Uliului,0,DA
400290,Cluj,Cluj-Napoca,Strada,Donath bl.23,0,DA
400290,Cluj,Cluj-Napoca,Strada,"Donath nr. 10, 12, 14, 16, 20-50",0,DA
400290,Cluj,Cluj-Napoca,Strada,Donath nr. 54-62 (case),0,DA
400293,Cluj,Cluj-Napoca,Strada,"Donath nr. 51; 116, 118, 120, 124",0,DA
400293,Cluj,Cluj-Napoca,Strada,"Donath nr. 132, 134, 140",0,DA
400294,Cluj,Cluj-Napoca,Strada,Bologa Ioan,0,DA
400294,Cluj,Cluj-Napoca,Strada,Buzau,0,DA
400294,Cluj,Cluj-Napoca,Strada,Fantanele nr. 2-30 (case),0,DA
400294,Cluj,Cluj-Napoca,Strada,"Fantanele bl. E, V2",0,DA
400294,Cluj,Cluj-Napoca,Strada,Radulescu Ion Heliade,0,DA
400295,Cluj,Cluj-Napoca,Strada,Bihorului,0,DA
400295,Cluj,Cluj-Napoca,Strada,Mora Stefan,0,DA
400296,Cluj,Cluj-Napoca,Strada,Donath bl. XIII,0,DA
400299,Cluj,Cluj-Napoca,Strada,"Grigorescu Eremia, general bl. I, III",0,DA
400300,Cluj,Cluj-Napoca,Strada,"Donath bl. V, VII, IX, XI",0,DA
400300,Cluj,Cluj-Napoca,Strada,Tecuci nr. 2,0,DA
400301,Cluj,Cluj-Napoca,Strada,"Donath bl. 11, 13, 15, 17",0,DA
400304,Cluj,Cluj-Napoca,Strada,"Grigorescu Eremia, general nr. 1-T; 2-T (case)",0,DA
400305,Cluj,Cluj-Napoca,Strada,Enescu George,0,DA
400305,Cluj,Cluj-Napoca,Strada,Grozavescu Traian,0,DA
400305,Cluj,Cluj-Napoca,Strada,Rarau,0,DA
400305,Cluj,Cluj-Napoca,Strada,tebei,0,DA
400306,Cluj,Cluj-Napoca,Strada,Andreescu Ion,0,DA
400306,Cluj,Cluj-Napoca,Strada,Ghica Ion,0,DA
400306,Cluj,Cluj-Napoca,Strada,Rosetti C.A.,0,DA
400309,Cluj,Cluj-Napoca,Strada,Bartok Béla,0,DA
400309,Cluj,Cluj-Napoca,Strada,Iancu de Hunedoara nr. 1-T,0,DA
400309,Cluj,Cluj-Napoca,Strada,Sinaia,0,DA
400310,Cluj,Cluj-Napoca,Strada,Vlahuta Alexandru nr. 1-T,0,DA
400311,Cluj,Cluj-Napoca,Strada,Lacului,0,DA
400311,Cluj,Cluj-Napoca,Strada,Macului nr. 2-T,0,DA
400312,Cluj,Cluj-Napoca,Strada,Tecuci nr. 1-T; 4-T,0,DA
400315,Cluj,Cluj-Napoca,Strada,Vlahuta Alexandru nr. 2-T,0,DA
400316,Cluj,Cluj-Napoca,Strada,Newton Isaac,0,DA
400316,Cluj,Cluj-Napoca,Strada,Petuniei,0,DA
400317,Cluj,Cluj-Napoca,Strada,"Ciortea, profesor",0,DA
400317,Cluj,Cluj-Napoca,Strada,Mendeleev,0,DA
400320,Cluj,Cluj-Napoca,Strada,Fantanele nr. 53-T,0,DA
400321,Cluj,Cluj-Napoca,Strada,Fantanele nr. 32-T,0,DA
400322,Cluj,Cluj-Napoca,Strada,Miraslau,0,DA
400325,Cluj,Cluj-Napoca,Piata,14 Iulie,0,DA
400325,Cluj,Cluj-Napoca,Strada,Garibaldi,0,DA
400326,Cluj,Cluj-Napoca,Bulevard,1 Decembrie 1918 nr. 25-T; 64-T,0,DA
400327,Cluj,Cluj-Napoca,Strada,Fantanele nr. 1-51,0,DA
400327,Cluj,Cluj-Napoca,Strada,Rousseau J. J.,0,DA
400327,Cluj,Cluj-Napoca,Strada,tiblesului,0,DA
400328,Cluj,Cluj-Napoca,Strada,Millo Matei,0,DA
400328,Cluj,Cluj-Napoca,Strada,"Pomut Gheorghe, general",0,DA
400331,Cluj,Cluj-Napoca,Strada,Alunului,0,DA
400331,Cluj,Cluj-Napoca,Strada,Davila Alexandru,0,DA
400331,Cluj,Cluj-Napoca,Strada,Donath nr. 105-T; 162-T,0,DA
400331,Cluj,Cluj-Napoca,Strada,Iacob Ioan,0,DA
400331,Cluj,Cluj-Napoca,Strada,Paul Ioan,0,DA
400331,Cluj,Cluj-Napoca,Strada,Ureche Grigore,0,DA
400332,Cluj,Cluj-Napoca,Alee,Bucura,0,DA
400335,Cluj,Cluj-Napoca,Strada,Pasteur Louis nr. 75-T; 68-T,0,DA
400335,Cluj,Cluj-Napoca,Strada,Zorilor,0,DA
400336,Cluj,Cluj-Napoca,Strada,Colibita,0,DA
400336,Cluj,Cluj-Napoca,Strada,Curcubeului,0,DA
400336,Cluj,Cluj-Napoca,Strada,Dima Gheorghe nr. 49,0,DA
400336,Cluj,Cluj-Napoca,Strada,Sighisoarei,0,DA
400337,Cluj,Cluj-Napoca,Strada,"Marinescu Gheorghe, profesor",0,DA
400338,Cluj,Cluj-Napoca,Strada,Pastorului,0,DA
400338,Cluj,Cluj-Napoca,Strada,Porumbescu Ciprian,0,DA
400341,Cluj,Cluj-Napoca,Alee,Castanilor,0,DA
400341,Cluj,Cluj-Napoca,Strada,Tatra,0,DA
400342,Cluj,Cluj-Napoca,Strada,"Dima Gheorghe nr. 31-47, 51-T; 24-T",0,DA
400343,Cluj,Cluj-Napoca,Strada,Luceafarului,0,DA
400344,Cluj,Cluj-Napoca,Strada,Marginasa nr. 2-T,0,DA
400344,Cluj,Cluj-Napoca,Strada,Pajistei,0,DA
400344,Cluj,Cluj-Napoca,Strada,Prunilor,0,DA
400344,Cluj,Cluj-Napoca,Strada,Remetea,0,DA
400347,Cluj,Cluj-Napoca,Strada,Trascaului,0,DA
400347,Cluj,Cluj-Napoca,Strada,Viilor,0,DA
400348,Cluj,Cluj-Napoca,Alee,Mestecenilor,0,DA
400348,Cluj,Cluj-Napoca,Strada,Moldovan Iuliu,0,DA
400349,Cluj,Cluj-Napoca,Strada,Pasteur Louis nr. 1-57; 2-38,0,DA
400352,Cluj,Cluj-Napoca,Strada,Observatorului nr. 115-T; 82-T,0,DA
400353,Cluj,Cluj-Napoca,Strada,Pasteur Louis nr. 59-73; 40-66,0,DA
400358,Cluj,Cluj-Napoca,Strada,Dima Gheorghe nr. 1-29; 2-22,0,DA
400359,Cluj,Cluj-Napoca,Strada,Rapsodiei,0,DA
400363,Cluj,Cluj-Napoca,Strada,Arghezi Tudor,0,DA
400363,Cluj,Cluj-Napoca,Strada,Merca Iuliu,0,DA
400363,Cluj,Cluj-Napoca,Strada,Observatorului nr. 105-113; 72-80,0,DA
400364,Cluj,Cluj-Napoca,Strada,Eliade Mircea,0,DA
400364,Cluj,Cluj-Napoca,Colonie,Hajongard,0,DA
400364,Cluj,Cluj-Napoca,Strada,Padurii,0,DA
400364,Cluj,Cluj-Napoca,Strada,Pasarelelor,0,DA
400364,Cluj,Cluj-Napoca,Strada,Privelistei,0,DA
400365,Cluj,Cluj-Napoca,Strada,Bibescu Valeriu,0,DA
400365,Cluj,Cluj-Napoca,Strada,Koch Robert,0,DA
400365,Cluj,Cluj-Napoca,Strada,Stoica Vasile,0,DA
400365,Cluj,Cluj-Napoca,Strada,Turturicii,0,DA
400366,Cluj,Cluj-Napoca,Strada,"Ionesco Eugen nr. 1, 3",0,DA
400366,Cluj,Cluj-Napoca,Strada,Istrati Panait,0,DA
400366,Cluj,Cluj-Napoca,Strada,Stanii,0,DA
400367,Cluj,Cluj-Napoca,Strada,Lunii,0,DA
400370,Cluj,Cluj-Napoca,Cale,Motilor nr. 41-T; 42-T,0,DA
400371,Cluj,Cluj-Napoca,Strada,Hasdeu Petriceicu Bogdan,0,DA
400371,Cluj,Cluj-Napoca,Strada,Marginasa nr. 1-T,0,DA
400371,Cluj,Cluj-Napoca,Strada,Piezisa,0,DA
400372,Cluj,Cluj-Napoca,Cale,Manastur nr. 1-85; 2-52,0,DA
400375,Cluj,Cluj-Napoca,Strada,Cosbuc George,0,DA
400375,Cluj,Cluj-Napoca,Strada,Deva,0,DA
400375,Cluj,Cluj-Napoca,Strada,Stadion,0,DA
400376,Cluj,Cluj-Napoca,Strada,Bogrea Vasile,0,DA
400376,Cluj,Cluj-Napoca,Strada,Pandurilor,0,DA
400376,Cluj,Cluj-Napoca,Strada,Splaiul Independentei,0,DA
400376,Cluj,Cluj-Napoca,Strada,Sunatoarei,0,DA
400377,Cluj,Cluj-Napoca,Strada,Brutarilor,0,DA
400377,Cluj,Cluj-Napoca,Strada,Grapei,0,DA
400377,Cluj,Cluj-Napoca,Strada,Libelulei,0,DA
400377,Cluj,Cluj-Napoca,Strada,Salcamului,0,DA
400378,Cluj,Cluj-Napoca,Strada,Cobzarilor,0,DA
400378,Cluj,Cluj-Napoca,Strada,Salciilor,0,DA
400378,Cluj,Cluj-Napoca,Strada,Stramba,0,DA
400378,Cluj,Cluj-Napoca,Strada,Uzinei Electrice,0,DA
400379,Cluj,Cluj-Napoca,Strada,Plopilor nr. 1-65; 2-8,0,DA
400380,Cluj,Cluj-Napoca,Strada,Berariei,0,DA
400380,Cluj,Cluj-Napoca,Strada,În Jurul Lacului,0,DA
400380,Cluj,Cluj-Napoca,Strada,Macelaru Ilie,0,DA
400380,Cluj,Cluj-Napoca,Strada,Mioritei,0,DA
400380,Cluj,Cluj-Napoca,Strada,Moldovei,0,DA
400380,Cluj,Cluj-Napoca,Strada,Otetului,0,DA
400383,Cluj,Cluj-Napoca,Strada,Plopilor nr. 67-T; 10-T,0,DA
400384,Cluj,Cluj-Napoca,Strada,Sesului,0,DA
400387,Cluj,Cluj-Napoca,Cale,Vuia Traian nr. 1-93; 2-118,0,DA
400388,Cluj,Cluj-Napoca,Strada,Aiudului,0,DA
400388,Cluj,Cluj-Napoca,Strada,Banatului,0,DA
400388,Cluj,Cluj-Napoca,Strada,Ghimesului,0,DA
400388,Cluj,Cluj-Napoca,Strada,Someseni Bai,0,DA
400388,Cluj,Cluj-Napoca,Strada,Tulghesului,0,DA
400388,Cluj,Cluj-Napoca,Strada,Turnu Rosu,0,DA
400389,Cluj,Cluj-Napoca,Strada,Barbu Lautaru,0,DA
400389,Cluj,Cluj-Napoca,Strada,Baii,0,DA
400389,Cluj,Cluj-Napoca,Strada,Dobrogei,0,DA
400389,Cluj,Cluj-Napoca,Strada,Fundatura,0,DA
400389,Cluj,Cluj-Napoca,Strada,Rosu Pelaghia,0,DA
400389,Cluj,Cluj-Napoca,Strada,Sportului,0,DA
400390,Cluj,Cluj-Napoca,Strada,Brigadierilor,0,DA
400390,Cluj,Cluj-Napoca,Strada,Morii,0,DA
400393,Cluj,Cluj-Napoca,Strada,Blajului,0,DA
400393,Cluj,Cluj-Napoca,Strada,Branului,0,DA
400393,Cluj,Cluj-Napoca,Strada,Înfratirii,0,DA
400393,Cluj,Cluj-Napoca,Strada,Rodnei,0,DA
400393,Cluj,Cluj-Napoca,Strada,Vidrei,0,DA
400393,Cluj,Cluj-Napoca,Strada,Viorelelor,0,DA
400394,Cluj,Cluj-Napoca,Strada,Beiusului,0,DA
400394,Cluj,Cluj-Napoca,Strada,Plevnei,0,DA
400394,Cluj,Cluj-Napoca,Strada,Timisului,0,DA
400395,Cluj,Cluj-Napoca,Strada,Hunedoarei,0,DA
400397,Cluj,Cluj-Napoca,Strada,Aeroport,0,DA
400397,Cluj,Cluj-Napoca,Strada,Cantonului,0,DA
400397,Cluj,Cluj-Napoca,Strada,Mos Ion Roata,0,DA
400397,Cluj,Cluj-Napoca,Strada,"Pop Ioan de Cluj, aviator",0,DA
400397,Cluj,Cluj-Napoca,Cale,Vuia Traian nr. 95-T; 120-T,0,DA
400398,Cluj,Cluj-Napoca,Strada,Cornului,0,DA
400398,Cluj,Cluj-Napoca,Strada,Linistei,0,DA
400398,Cluj,Cluj-Napoca,Strada,Orastiei,0,DA
400398,Cluj,Cluj-Napoca,Strada,Vlad tepes,0,DA
400399,Cluj,Cluj-Napoca,Strada,Bicazului,0,DA
400399,Cluj,Cluj-Napoca,Strada,Planoarelor,0,DA
400399,Cluj,Cluj-Napoca,Strada,Prieteniei,0,DA
400399,Cluj,Cluj-Napoca,Strada,Zborului,0,DA
400400,Cluj,Cluj-Napoca,Strada,Aviatorilor,0,DA
400400,Cluj,Cluj-Napoca,Strada,Elicei,0,DA
400400,Cluj,Cluj-Napoca,Strada,Parasutistilor,0,DA
400400,Cluj,Cluj-Napoca,Strada,Pata Rat,0,DA
400401,Cluj,Cluj-Napoca,Strada,Barc I,0,DA
400401,Cluj,Cluj-Napoca,Strada,Barc II,0,DA
400401,Cluj,Cluj-Napoca,Strada,Barc III,0,DA
400401,Cluj,Cluj-Napoca,Strada,"Ignat Grigore, capitan",0,DA
400401,Cluj,Cluj-Napoca,Strada,Straja,0,DA
400401,Cluj,Cluj-Napoca,Strada,Tractoristilor,0,DA
400402,Cluj,Cluj-Napoca,Strada,Bancila Octav,0,DA
400402,Cluj,Cluj-Napoca,Strada,Caransebes,0,DA
400402,Cluj,Cluj-Napoca,Strada,"Darjan, aviator",0,DA
400402,Cluj,Cluj-Napoca,Strada,Ostasilor,0,DA
400402,Cluj,Cluj-Napoca,Strada,Rozelor,0,DA
400403,Cluj,Cluj-Napoca,Strada,Copacilor,0,DA
400403,Cluj,Cluj-Napoca,Strada,Frumoasa,0,DA
400403,Cluj,Cluj-Napoca,Strada,Ionescu de la Brad Ion,0,DA
400403,Cluj,Cluj-Napoca,Strada,Lucernei,0,DA
400404,Cluj,Cluj-Napoca,Strada,Ciocanului,0,DA
400404,Cluj,Cluj-Napoca,Strada,Fanului,0,DA
400404,Cluj,Cluj-Napoca,Strada,Hodai,0,DA
400404,Cluj,Cluj-Napoca,Strada,Pintea Viteazu,0,DA
400404,Cluj,Cluj-Napoca,Strada,Pripor,0,DA
400404,Cluj,Cluj-Napoca,Strada,Turnu Severin,0,DA
400407,Cluj,Cluj-Napoca,Strada,Titulescu Nicolae nr. 1-T,0,DA
400408,Cluj,Cluj-Napoca,Alee,Borsec,0,DA
400409,Cluj,Cluj-Napoca,Strada,Minerilor,0,DA
400409,Cluj,Cluj-Napoca,Strada,Sapatorilor,0,DA
400412,Cluj,Cluj-Napoca,Alee,Herculane,0,DA
400413,Cluj,Cluj-Napoca,Alee,Slanic,0,DA
400414,Cluj,Cluj-Napoca,Alee,Godeanu,0,DA
400417,Cluj,Cluj-Napoca,Strada,Unirii,0,DA
400420,Cluj,Cluj-Napoca,Alee,Snagov,0,DA
400420,Cluj,Cluj-Napoca,Strada,Titulescu Nicolae nr. 2-T,0,DA
400423,Cluj,Cluj-Napoca,Strada,Harletului,0,DA
400423,Cluj,Cluj-Napoca,Strada,Iugoslaviei,0,DA
400423,Cluj,Cluj-Napoca,Strada,Vasile Lupu,0,DA
400423,Cluj,Cluj-Napoca,Strada,Veliciu Mihai,0,DA
400424,Cluj,Cluj-Napoca,Strada,Dostoievski,0,DA
400424,Cluj,Cluj-Napoca,Strada,Muncitorilor,0,DA
400424,Cluj,Cluj-Napoca,Strada,Seceratorilor,0,DA
400427,Cluj,Cluj-Napoca,Alee,Baita,0,DA
400427,Cluj,Cluj-Napoca,Strada,Busteni,0,DA
400427,Cluj,Cluj-Napoca,Strada,Diaconu Coresi,0,DA
400427,Cluj,Cluj-Napoca,Strada,Heltai Gaspar,0,DA
400427,Cluj,Cluj-Napoca,Strada,Zambilei nr. 1-T,0,DA
400428,Cluj,Cluj-Napoca,Strada,Densusianu Aron,0,DA
400428,Cluj,Cluj-Napoca,Strada,Sever Axente,0,DA
400429,Cluj,Cluj-Napoca,Alee,Bizusa,0,DA
400430,Cluj,Cluj-Napoca,Strada,Bistritei,0,DA
400431,Cluj,Cluj-Napoca,Strada,Pascaly Nicolae,0,DA
400434,Cluj,Cluj-Napoca,Alee,Detunata,0,DA
400435,Cluj,Cluj-Napoca,Alee,Meses,0,DA
400436,Cluj,Cluj-Napoca,Strada,Vaida Voevod Alexandru nr. 49-T; 58-T,0,DA
400439,Cluj,Cluj-Napoca,Strada,Artelor,0,DA
400439,Cluj,Cluj-Napoca,Strada,Beethoven Ludwig van,0,DA
400439,Cluj,Cluj-Napoca,Strada,Carcalechi Zaharia,0,DA
400440,Cluj,Cluj-Napoca,Strada,Carbunarilor,0,DA
400440,Cluj,Cluj-Napoca,Strada,Fluturilor,0,DA
400440,Cluj,Cluj-Napoca,Strada,Semenicului,0,DA
400440,Cluj,Cluj-Napoca,Strada,Suciu Aurel,0,DA
400441,Cluj,Cluj-Napoca,Strada,Actorului,0,DA
400441,Cluj,Cluj-Napoca,Strada,Ariesului nr. 1-47; 2-T,0,DA
400442,Cluj,Cluj-Napoca,Piata,Fraternitatii,0,DA
400445,Cluj,Cluj-Napoca,Alee,Baisoara,0,DA
400445,Cluj,Cluj-Napoca,Alee,Scarisoara,0,DA
400446,Cluj,Cluj-Napoca,Strada,Rebreanu Liviu,0,DA
400447,Cluj,Cluj-Napoca,Strada,Crizantemelor,0,DA
400447,Cluj,Cluj-Napoca,Strada,Zambilei nr. 2-T,0,DA
400450,Cluj,Cluj-Napoca,Strada,Albac nr. 1-T; 4-T,0,DA
400451,Cluj,Cluj-Napoca,Alee,Azuga,0,DA
400452,Cluj,Cluj-Napoca,Alee,Padis,0,DA
400453,Cluj,Cluj-Napoca,Strada,Stefan Simion,0,DA
400453,Cluj,Cluj-Napoca,Alee,Valeni,0,DA
400456,Cluj,Cluj-Napoca,Strada,Ariesului nr. 49-T,0,DA
400457,Cluj,Cluj-Napoca,Strada,Albini Septimiu,0,DA
400457,Cluj,Cluj-Napoca,Strada,Horticultorilor,0,DA
400457,Cluj,Cluj-Napoca,Alee,Rasinari,0,DA
400458,Cluj,Cluj-Napoca,Strada,Brancusi Constantin nr. 1-T,0,DA
400459,Cluj,Cluj-Napoca,Strada,Albac nr. 2,0,DA
400462,Cluj,Cluj-Napoca,Strada,Brancusi Constantin nr. 2-T,0,DA
400463,Cluj,Cluj-Napoca,Strada,France Anatole,0,DA
400464,Cluj,Cluj-Napoca,Strada,Madach Imre,0,DA
400467,Cluj,Cluj-Napoca,Strada,Constantin Brancoveanu,0,DA
